player_id,feature_1_games_30d,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,test_games_7d,test_spend_7d,player_group,weight,activity_change,spend
1563015,38.0,RlI,60.0,18.0,5.0,50.0,YW5kc,ZnI,c2Ftc,0.0,1.0,0.0,41.0,null,2.0,0.0,41.0,KzAyOjAw,4.0,0.0,A,1.0,-0.6952380952380952,0.0
736865,0.0,VVM,63.0,0.0,1.0,0.0,aW9z,ZW4,YXBwb,0.0,1.0,5.0,29.0,null,0.0,0.0,30.0,LTA0OjAw,1.0,0.0,A,1.0,0.14285714285714285,0.0
980975,19.0,SU4,19.0,7.0,2.0,22.0,YW5kc,ZW4,eGlhb,0.0,1.0,2.0,108.0,null,0.0,0.0,0.0,KzA1OjMw,170.0,15.0,A,1.0,23.65238095238095,2.142857142857143
2932697,283.0,RVM,1230.0,45.0,20.0,378.0,YW5kc,ZXM,c2Ftc,1497821184.0,1.0,7.0,722.0,null,2.0,3.0,0.0,KzAyOjAw,92.0,0.0,A,1.0,3.7095238095238083,0.0
1157712,2.0,QVU,7.0,0.0,2.0,3.0,aW9z,ZW4,YXBwb,0.0,1.0,2.0,4.0,null,0.0,0.0,0.0,KzEwOjAw,0.0,0.0,A,1.0,-0.06666666666666668,0.0
5506452,703.0,U0E,2175.0,60.0,31.0,907.0,YW5kc,ZW4,bGdl,2037723136.0,1.0,4.0,3035.0,null,7.0,7.0,10.0,KzAzOjAw,160.0,2.0,A,1.0,-0.5761904761904759,0.2857142857142857
1115062,0.0,TVk,56.0,0.0,1.0,0.0,aW9z,ZW4,YXBwb,3905245184.0,1.0,5.0,809.0,null,0.0,0.0,10.0,KzA4OjAw,3.0,0.0,A,1.0,0.42857142857142855,0.0
2421849,150.0,U1Y,1742.0,16.0,17.0,198.0,aW9z,ZXM,YXBwb,1037041664.0,1.0,1.0,543.0,null,4.0,5.0,0.0,LTA2OjAw,22.0,0.0,A,1.0,-1.8571428571428568,0.0
2294561,98.0,SU4,1009.0,28.0,13.0,122.0,YW5kc,ZW4,bW90b,1957253120.0,1.0,8.0,528.0,null,2.0,2.0,7.0,KzA1OjMw,98.0,1.0,A,1.0,10.733333333333334,0.14285714285714285
1769922,31.0,Vk4,32.0,4.0,9.0,65.0,YW5kc,dmk,c2Ftc,0.0,1.0,1.0,1014.0,null,0.0,0.0,0.0,KzA3OjAw,52.0,1.0,A,1.0,6.3952380952380965,0.14285714285714285
2871799,108.0,TVg,508.0,25.0,18.0,139.0,aHRtb,ZXM,null,979800064.0,1.0,2.0,1039.0,null,5.0,6.0,0.0,LTA1OjAw,13.0,0.0,A,1.0,-1.7428571428571429,0.0
1683330,122.0,VVM,122.0,72.0,7.0,144.0,aW9z,ZW4,YXBwb,0.0,1.0,3.0,73.0,3,14.0,74.0,68.0,LTA0OjAw,91.0,8.0,A,1.0,8.933333333333334,1.1428571428571428
28327,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,0.0,0.0,0.0,null,0.0,0.0,0.0,null,1.0,50.0,A,1.0,0.14285714285714285,7.142857142857142
3500761,253.0,TVk,458.0,47.0,24.0,326.0,YW5kc,ZW4,c2Ftc,1443024896.0,1.0,1.0,478.0,null,0.0,0.0,7.0,KzA4OjAw,95.0,0.0,A,1.0,5.1380952380952385,0.0
4174055,434.0,SE4,441.0,125.0,22.0,536.0,YW5kc,ZXM,c2Ftc,0.0,1.0,2.0,776.0,null,4.0,4.0,0.0,LTA2OjAw,113.0,0.0,A,1.0,1.6761904761904756,0.0
842333,14.0,QlI,27.0,4.0,3.0,16.0,aW9z,cHQ,YXBwb,1037041664.0,1.0,1.0,441.0,null,0.0,1.0,0.0,LTAzOjAw,111.0,4.0,A,1.0,15.390476190476189,0.5714285714285714
3603495,466.0,VFc,2181.0,66.0,26.0,564.0,YW5kc,emg,YXN1c,4097753088.0,1.0,3.0,3001.0,null,5.0,6.0,0.0,KzA4OjAw,142.0,1.0,A,1.0,4.752380952380952,0.14285714285714285
5255949,203.0,TVg,797.0,39.0,29.0,279.0,YW5kc,ZXM,c2Ftc,1439596544.0,1.0,5.0,394.0,null,3.0,4.0,0.0,LTA1OjAw,64.0,1.0,A,1.0,2.376190476190476,0.14285714285714285
1199121,3.0,UEU,31.0,0.0,2.0,9.0,aW9z,ZXM,YXBwb,0.0,1.0,1.0,46.0,null,1.0,1.0,10.0,LTA1OjAw,1.0,0.0,A,1.0,0.04285714285714285,0.0
1044605,17.0,REU,203.0,6.0,3.0,20.0,aW9z,ZGU,YXBwb,2075656192.0,1.0,2.0,448.0,null,0.0,0.0,0.0,KzAyOjAw,6.0,0.0,A,1.0,0.29047619047619044,0.0
3890064,161.0,R0I,956.0,48.0,28.0,221.0,YW5kc,ZW4,c2Ftc,3705049088.0,1.0,7.0,1485.0,null,3.0,4.0,0.0,KzAxOjAw,86.0,3.0,A,1.0,6.91904761904762,0.42857142857142855
1723385,1140.0,VFc,2740.0,77.0,8.0,1246.0,aW9z,emg,YXBwb,0.0,1.0,15.0,2377.0,null,0.0,0.0,0.0,KzA4OjAw,1018.0,0.0,A,1.0,107.42857142857142,0.0
2933993,221.0,RlI,2097.0,47.0,20.0,279.0,YW5kc,ZnI,c2Ftc,1933570048.0,1.0,1.0,2742.0,null,4.0,3.0,14.0,KzAyOjAw,37.0,0.0,A,1.0,-2.0809523809523807,0.0
74001,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,41.0,50.0,A,1.0,5.857142857142858,7.142857142857142
1796907,86.0,TVg,91.0,38.0,10.0,107.0,YW5kc,ZXM,c2Ftc,2940596224.0,1.0,7.0,525.0,null,1.0,0.0,10.0,LTA1OjAw,112.0,0.0,A,1.0,13.133333333333333,0.0
964250,3.0,QlI,5.0,3.0,2.0,4.0,YW5kc,cHQ,c2Ftc,0.0,1.0,0.0,15.0,null,1.0,50.0,0.0,LTAzOjAw,11.0,0.0,A,1.0,1.4714285714285713,0.0
3236363,61.0,SUU,459.0,7.0,23.0,112.0,YW5kc,cm8,c2Ftc,1426386944.0,1.0,1.0,710.0,null,2.0,3.0,0.0,KzAxOjAw,31.0,1.0,A,1.0,2.395238095238096,0.14285714285714285
2710647,196.0,QVU,450.0,42.0,14.0,255.0,YW5kc,ZW4,bW90b,3022667776.0,1.0,15.0,865.0,null,6.0,15.0,16.0,KzA1OjMw,26.0,21.0,A,1.0,-2.8190476190476184,3.0
418382,0.0,QUU,0.0,0.0,1.0,0.0,YW5kc,ZW4,c2Ftc,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,KzA0OjAw,0.0,0.0,A,1.0,0.0,0.0
2589451,70.0,VVM,202.0,36.0,10.0,84.0,aW9z,ZW4,YXBwb,2075656192.0,1.0,1.0,95.0,null,0.0,1.0,0.0,LTA0OjAw,0.0,0.0,A,1.0,-2.333333333333333,0.0
1171109,0.0,RlI,348.0,0.0,2.0,1.0,YW5kc,ZnI,c2Ftc,1933570048.0,1.0,14.0,879.0,null,0.0,1.0,0.0,KzAyOjAw,175.0,5.0,A,1.0,25.0,0.7142857142857143
2753304,126.0,RlI,323.0,22.0,15.0,151.0,YW5kc,ZnI,aHVhd,2921447424.0,1.0,10.0,1633.0,null,2.0,2.0,7.0,KzAyOjAw,48.0,0.0,A,1.0,2.6571428571428566,0.0
3895657,375.0,SU4,1114.0,133.0,28.0,515.0,YW5kc,ZW4,bGVub,0.0,1.0,7.0,499.0,null,7.0,7.0,7.0,ZWdhbF9zdHJp,59.0,0.0,A,1.0,-4.071428571428571,0.0
4736141,198.0,VVM,1129.0,46.0,30.0,351.0,aW9z,ZW4,YXBwb,529481728.0,1.0,13.0,1460.0,null,6.0,6.0,7.0,LTA2OjAw,35.0,1.0,A,1.0,-1.5999999999999996,0.14285714285714285
437540,0.0,null,1.0,0.0,1.0,0.0,null,ZW4,null,0.0,1.0,0.0,1.0,null,0.0,0.0,0.0,null,11.0,60.0,A,1.0,1.5714285714285714,8.571428571428571
2531474,203.0,SUQ,218.0,124.0,9.0,225.0,aW9z,aW4,YXBwb,0.0,1.0,12.0,91.0,null,10.0,52.0,49.0,KzA3OjAw,132.0,0.0,A,1.0,12.090476190476194,0.0
3931718,468.0,Qk8,2072.0,45.0,29.0,604.0,aW9z,ZXM,YXBwb,2920284160.0,1.0,1.0,1146.0,null,2.0,3.0,0.0,LTA0OjAw,109.0,1.0,A,1.0,-0.02857142857142847,0.14285714285714285
5178375,148.0,SU4,557.0,47.0,28.0,274.0,YW5kc,ZW4,c2Ftc,0.0,1.0,2.0,381.0,null,6.0,6.0,10.0,KzA1OjMw,23.0,0.0,A,1.0,-1.647619047619048,0.0
3412216,306.0,RlI,1530.0,53.0,17.0,403.0,aW9z,ZnI,YXBwb,1064304640.0,1.0,14.0,541.0,null,1.0,1.0,19.0,KzAyOjAw,25.0,0.0,A,1.0,-6.628571428571428,0.0
5556388,710.0,VVM,3482.0,34.0,31.0,954.0,YW5kc,ZW4,YW1he,1440411648.0,1.0,95.0,380.0,null,7.0,8.0,0.0,LTA0OjAw,99.0,2.0,A,1.0,-9.523809523809526,0.2857142857142857
37358,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,19.0,60.0,A,1.0,2.7142857142857144,8.571428571428571
4540276,528.0,REU,1693.0,159.0,31.0,642.0,YW5kc,ZGU,c2Ftc,1926324224.0,1.0,7.0,1060.0,null,6.0,7.0,0.0,KzAyOjAw,125.0,3.0,A,1.0,0.25714285714285623,0.42857142857142855
1889972,67.0,QlI,67.0,36.0,4.0,81.0,YW5kc,cHQ,c2Ftc,0.0,1.0,6.0,37.0,null,7.0,50.0,45.0,LTAzOjAw,24.0,1.0,A,1.0,1.195238095238095,0.14285714285714285
2578380,73.0,SU4,75.0,41.0,10.0,112.0,YW5kc,ZW4,eGlhb,0.0,1.0,0.0,41.0,null,4.0,50.0,44.0,KzA1OjMw,19.0,0.0,A,1.0,0.2809523809523813,0.0
1505926,24.0,RlI,519.0,9.0,4.0,27.0,aHRtb,ZnI,null,1920602112.0,1.0,3.0,796.0,null,0.0,1.0,0.0,KzAyOjAw,17.0,0.0,A,1.0,1.6285714285714283,0.0
4331673,757.0,QlI,2177.0,79.0,29.0,953.0,aW9z,cHQ,YXBwb,1016070144.0,1.0,4.0,2436.0,9,7.0,21.0,19.0,LTA0OjAw,113.0,3.0,A,1.0,-9.090476190476194,0.42857142857142855
3286876,92.0,VVM,340.0,7.0,13.0,126.0,aW9z,ZW4,YXBwb,2099249152.0,1.0,0.0,1382.0,null,1.0,2.0,0.0,LTA3OjAw,54.0,0.0,A,1.0,4.647619047619047,0.0
1252514,13.0,SU4,13.0,11.0,3.0,19.0,YW5kc,ZW4,c2Ftc,0.0,1.0,0.0,14.0,null,0.0,0.0,0.0,KzA1OjMw,12.0,57.0,A,1.0,1.2809523809523808,8.142857142857142
4767625,324.0,QVU,1809.0,148.0,31.0,512.0,aW9z,ZW4,YXBwb,1034944512.0,1.0,1.0,3619.0,null,28.0,23.0,60.0,KzEwOjAw,108.0,9.0,A,1.0,4.628571428571427,1.2857142857142858
1947873,8.0,QlI,8.0,6.0,5.0,19.0,YW5kc,cHQ,bW90b,0.0,1.0,0.0,13.0,null,1.0,50.0,0.0,ZWdhbF9zdHJp,24.0,0.0,A,1.0,3.1619047619047618,0.0
1791774,30.0,SU4,104.0,2.0,10.0,192.0,YW5kc,ZW4,eGlhb,0.0,1.0,1.0,202.0,null,5.0,5.0,10.0,ZWdhbF9zdHJp,0.0,0.0,A,1.0,-1.0,0.0
4285631,215.0,SU4,847.0,57.0,28.0,308.0,YW5kc,ZW4,c2Ftc,1892597760.0,1.0,3.0,323.0,null,8.0,10.0,7.0,KzA1OjMw,47.0,0.0,A,1.0,-0.4523809523809526,0.0
242761,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,2.0,0.0,A,1.0,0.2857142857142857,0.0
4385991,329.0,VVM,761.0,22.0,29.0,450.0,aW9z,ZW4,YXBwb,1019215872.0,1.0,4.0,1273.0,null,3.0,3.0,7.0,LTA0OjAw,104.0,1.0,A,1.0,3.8904761904761918,0.14285714285714285
652057,0.0,R1I,0.0,0.0,1.0,0.0,YW5kc,ZWw,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,KzAzOjAw,14.0,0.0,A,1.0,2.0,0.0
3374858,96.0,RUc,1346.0,17.0,16.0,167.0,YW5kc,ZW4,c2Ftc,2953383936.0,1.0,0.0,1358.0,null,4.0,5.0,0.0,KzAyOjAw,37.0,11.0,A,1.0,2.0857142857142854,1.5714285714285714
3169191,228.0,RlI,1074.0,79.0,21.0,257.0,YW5kc,ZnI,c2Ftc,2040696832.0,1.0,2.0,726.0,null,2.0,3.0,0.0,KzAyOjAw,28.0,0.0,A,1.0,-3.6,0.0
3911466,514.0,VFI,2288.0,119.0,28.0,665.0,YW5kc,dHI,c2Ftc,3842232320.0,1.0,8.0,1181.0,6,10.0,26.0,28.0,ZWdhbF9zdHJp,243.0,7.0,A,1.0,17.580952380952382,1.0
4373023,512.0,VEg,823.0,139.0,29.0,624.0,YW5kc,dGg,aHVhd,0.0,1.0,4.0,295.0,null,2.0,2.0,10.0,KzA3OjAw,145.0,2.0,A,1.0,3.647619047619049,0.2857142857142857
811357,10.0,VFI,37.0,5.0,2.0,11.0,aHRtb,dHI,c2Ftc,1451225088.0,1.0,5.0,345.0,null,0.0,0.0,0.0,KzAzOjAw,3.0,0.0,A,1.0,0.09523809523809523,0.0
2070052,33.0,UEs,33.0,5.0,7.0,85.0,YW5kc,ZW4,aHRj,0.0,1.0,7.0,29.0,null,4.0,50.0,47.0,KzA1OjAw,26.0,0.0,A,1.0,2.6142857142857143,0.0
5063691,554.0,VEg,1950.0,63.0,31.0,816.0,aW9z,ZW4,YXBwb,2920284160.0,1.0,4.0,1627.0,null,5.0,6.0,0.0,KzA3OjAw,107.0,1.0,A,1.0,-3.1809523809523785,0.14285714285714285
3073770,152.0,VVM,502.0,56.0,18.0,205.0,aW9z,ZW4,YXBwb,2099249152.0,1.0,3.0,173.0,5,10.0,74.0,80.0,LTA1OjAw,31.0,1.0,A,1.0,-0.6380952380952376,0.14285714285714285
576382,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,145.0,96.0,A,1.0,20.714285714285715,13.714285714285715
3249782,169.0,R0I,2383.0,20.0,23.0,279.0,aW9z,ZW4,YXBwb,2099249152.0,1.0,1.0,557.0,null,1.0,2.0,0.0,KzAxOjAw,44.0,0.0,A,1.0,0.6523809523809518,0.0
3120125,169.0,UFk,393.0,50.0,20.0,436.0,YW5kc,ZXM,c2Ftc,3799363584.0,1.0,1.0,307.0,null,4.0,4.0,9.0,LTA0OjAw,44.0,4.0,A,1.0,0.6523809523809518,0.5714285714285714
4683342,984.0,SUQ,4612.0,99.0,30.0,1385.0,YW5kc,aW4,b3Bwb,3980353536.0,1.0,3.0,3548.0,null,4.0,5.0,0.0,KzA3OjAw,318.0,2.0,A,1.0,12.628571428571432,0.2857142857142857
1756425,81.0,SVQ,82.0,49.0,9.0,94.0,YW5kc,aXQ,aHVhd,0.0,1.0,0.0,111.0,null,0.0,0.0,0.0,KzAyOjAw,130.0,3.0,A,1.0,15.871428571428574,0.42857142857142855
4092064,163.0,VVM,527.0,17.0,19.0,190.0,aW9z,ZXM,YXBwb,1035976704.0,1.0,4.0,1804.0,null,0.0,1.0,0.0,LTA0OjAw,36.0,1.0,A,1.0,-0.29047619047619033,0.14285714285714285
2243598,70.0,QUU,202.0,35.0,12.0,82.0,aW9z,ZW4,YXBwb,2084569088.0,1.0,4.0,180.0,null,1.0,2.0,0.0,KzA0OjAw,7.0,1.0,A,1.0,-1.3333333333333337,0.14285714285714285
4902535,99.0,Q0E,299.0,29.0,24.0,166.0,YW5kc,ZnI,c2Ftc,1446526976.0,1.0,9.0,656.0,null,2.0,3.0,0.0,LTA0OjAw,12.0,0.0,A,1.0,-1.5857142857142856,0.0
3758464,85.0,Q0g,2899.0,8.0,26.0,148.0,aW9z,ZnI,YXBwb,2099249152.0,1.0,6.0,2306.0,null,0.0,1.0,0.0,KzAyOjAw,53.0,0.0,A,1.0,4.738095238095237,0.0
4638003,1730.0,VFc,7054.0,74.0,31.0,2330.0,YW5kc,emg,aHRj,4007739392.0,1.0,5.0,3218.0,null,7.0,8.0,0.0,KzA4OjAw,341.0,7.0,A,1.0,-8.952380952380949,1.0
3185944,180.0,VFc,469.0,58.0,21.0,236.0,aHRtb,emg,null,83886080.0,1.0,1.0,753.0,null,0.0,1.0,0.0,KzA4OjAw,46.0,1.0,A,1.0,0.5714285714285712,0.14285714285714285
4830613,385.0,SU4,3023.0,59.0,31.0,488.0,YW5kc,ZW4,c29ue,1823133696.0,1.0,1.0,809.0,null,10.0,10.0,7.0,KzA1OjMw,17.0,1.0,A,1.0,-10.404761904761905,0.14285714285714285
1491482,25.0,QkQ,35.0,12.0,4.0,43.0,YW5kc,ZW4,aHRj,0.0,1.0,0.0,241.0,null,5.0,6.0,0.0,KzA2OjAw,24.0,3.0,A,1.0,2.5952380952380953,0.42857142857142855
5427811,920.0,REU,3597.0,82.0,31.0,1174.0,YW5kc,ZGU,c2Ftc,2916306944.0,1.0,23.0,2912.0,null,7.0,8.0,0.0,KzAyOjAw,178.0,10.0,A,1.0,-5.238095238095241,1.4285714285714286
3706911,148.0,VVM,445.0,57.0,24.0,188.0,aW9z,ZW4,YXBwb,3145728000.0,1.0,7.0,464.0,null,4.0,4.0,10.0,LTA1OjAw,24.0,0.0,A,1.0,-1.5047619047619052,0.0
5053394,370.0,RlI,1901.0,69.0,27.0,458.0,YW5kc,ZnI,c2Ftc,527417344.0,1.0,10.0,2925.0,null,5.0,6.0,0.0,KzAyOjAw,74.0,1.0,A,1.0,-1.7619047619047628,0.14285714285714285
2465800,176.0,Q08,1159.0,59.0,18.0,272.0,YW5kc,ZXM,aHVhd,1947795456.0,1.0,1.0,655.0,null,7.0,7.0,15.0,ZWdhbF9zdHJp,14.0,0.0,A,1.0,-3.866666666666666,0.0
2787019,163.0,RUc,165.0,43.0,16.0,216.0,aW9z,YXI,YXBwb,0.0,1.0,4.0,362.0,null,3.0,2.0,7.0,KzAyOjAw,86.0,1.0,A,1.0,6.852380952380952,0.14285714285714285
3705201,50.0,VVM,79.0,32.0,24.0,82.0,YW5kc,ZW4,c2Ftc,3521388544.0,1.0,2.0,641.0,null,2.0,3.0,0.0,LTA0OjAw,13.0,0.0,A,1.0,0.19047619047619047,0.0
5092452,586.0,VVM,2275.0,70.0,31.0,825.0,aW9z,ZW4,YXBwb,3137978368.0,1.0,24.0,2913.0,null,5.0,5.0,10.0,LTA0OjAw,147.0,3.0,A,1.0,1.466666666666665,0.42857142857142855
1289604,7.0,Vk4,707.0,1.0,3.0,13.0,aW9z,dmk,YXBwb,1048576000.0,1.0,1.0,959.0,null,1.0,1.0,10.0,ZWdhbF9zdHJp,17.0,0.0,A,1.0,2.195238095238095,0.0
1522871,20.0,SVQ,529.0,7.0,4.0,24.0,aHRtb,aXQ,null,83886080.0,1.0,0.0,671.0,null,0.0,1.0,0.0,KzAyOjAw,7.0,0.0,A,1.0,0.33333333333333337,0.0
4715473,377.0,VFI,1605.0,51.0,30.0,460.0,aHRtb,dHI,c2Ftc,1951141888.0,1.0,6.0,1242.0,null,8.0,9.0,0.0,KzAzOjAw,72.0,1.0,A,1.0,-2.28095238095238,0.14285714285714285
5469920,759.0,SU4,3134.0,158.0,31.0,1017.0,YW5kc,ZW4,enRl,4072083456.0,1.0,2.0,868.0,null,10.0,11.0,0.0,KzA1OjMw,249.0,2.0,A,1.0,10.271428571428569,0.2857142857142857
4203092,195.0,VFI,195.0,43.0,22.0,331.0,YW5kc,dHI,c2Ftc,0.0,1.0,4.0,411.0,null,6.0,5.0,7.0,KzAzOjAw,68.0,1.0,A,1.0,3.214285714285713,0.14285714285714285
581503,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,287.0,0.0,A,1.0,41.0,0.0
3803105,104.0,VVM,324.0,45.0,26.0,140.0,aW9z,ZW4,YXBwb,1048576000.0,1.0,2.0,434.0,null,1.0,1.0,7.0,LTA0OjAw,18.0,1.0,A,1.0,-0.8952380952380952,0.14285714285714285
2492083,13.0,SU4,951.0,1.0,8.0,27.0,YW5kc,ZW4,c2Ftc,0.0,1.0,5.0,943.0,null,0.0,1.0,0.0,KzA1OjMw,3.0,0.0,A,1.0,-0.0047619047619048005,0.0
524209,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,48.0,99.0,A,1.0,6.857142857142858,14.142857142857142
239921,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,378.0,16.0,A,1.0,54.0,2.2857142857142856
1334546,48.0,VEg,48.0,20.0,4.0,61.0,YW5kc,dGg,c2Ftc,0.0,1.0,0.0,444.0,null,1.0,1.0,0.0,KzA3OjAw,217.0,14.0,A,1.0,29.4,2.0
5002764,173.0,R0I,382.0,23.0,26.0,219.0,YW5kc,cGw,bGdl,0.0,1.0,3.0,406.0,null,3.0,3.0,7.0,KzAxOjAw,56.0,0.0,A,1.0,2.2333333333333334,0.0
1694205,27.0,S0U,172.0,6.0,8.0,83.0,YW5kc,ZW4,bW90b,3039907840.0,1.0,3.0,786.0,null,4.0,5.0,0.0,KzAzOjAw,25.0,1.0,A,1.0,2.671428571428572,0.14285714285714285
2059798,106.0,SU4,106.0,61.0,7.0,118.0,YW5kc,ZW4,b3Bwb,0.0,1.0,2.0,197.0,null,2.0,2.0,0.0,KzA1OjMw,43.0,0.0,A,1.0,2.60952380952381,0.0
2783807,330.0,QlI,345.0,165.0,16.0,373.0,aHRtb,cHQ,null,0.0,1.0,0.0,482.0,null,7.0,7.0,0.0,LTAzOjAw,155.0,1.0,A,1.0,11.142857142857142,0.14285714285714285
5506039,584.0,U0E,2758.0,103.0,31.0,757.0,aW9z,ZW4,YXBwb,1048576000.0,1.0,5.0,1181.0,null,11.0,12.0,14.0,KzAzOjAw,142.0,8.0,A,1.0,0.8190476190476197,1.1428571428571428
3701097,465.0,VFI,1971.0,93.0,24.0,538.0,YW5kc,dHI,bGdl,3032428544.0,1.0,31.0,762.0,null,4.0,5.0,0.0,KzAzOjAw,119.0,9.0,A,1.0,1.5,1.2857142857142858
3839972,409.0,SU4,528.0,73.0,27.0,541.0,YW5kc,ZW4,dml2b,943099904.0,1.0,4.0,377.0,null,9.0,10.0,0.0,KzA1OjMw,34.0,0.0,A,1.0,-8.776190476190473,0.0
3401595,1040.0,R1Q,2141.0,804.0,17.0,1115.0,YW5kc,ZXM,c2Ftc,964329472.0,1.0,10.0,549.0,null,1.0,2.0,0.0,ZWdhbF9zdHJp,13.0,0.0,A,1.0,-32.8095238095238,0.0
3220916,160.0,TVk,787.0,61.0,22.0,203.0,YW5kc,ZW4,b3Bwb,3770187776.0,1.0,1.0,423.0,98,4.0,6.0,7.0,KzA4OjAw,72.0,2.0,A,1.0,4.9523809523809526,0.2857142857142857
2829240,82.0,SU4,710.0,9.0,17.0,352.0,YW5kc,ZW4,b3Bwb,0.0,1.0,13.0,256.0,null,2.0,3.0,0.0,KzA1OjMw,12.0,0.0,A,1.0,-1.0190476190476192,0.0
2171120,115.0,QlI,427.0,35.0,10.0,135.0,YW5kc,cHQ,c2Ftc,0.0,1.0,15.0,199.0,null,0.0,1.0,0.0,LTAzOjAw,13.0,0.0,A,1.0,-1.9761904761904765,0.0
544880,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,0.0,0.0,A,1.0,0.0,0.0
5094101,641.0,VVM,2111.0,68.0,31.0,846.0,YW5kc,ZW4,c2Ftc,1420824576.0,1.0,6.0,1703.0,null,4.0,5.0,0.0,LTA0OjAw,155.0,2.0,A,1.0,0.7761904761904752,0.2857142857142857
613201,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,0.0,0.0,A,1.0,0.0,0.0
273790,0.0,null,0.0,0.0,0.0,0.0,null,ZW4,null,0.0,1.0,0.0,0.0,null,0.0,0.0,0.0,null,0.0,0.0,A,1.0,0.0,0.0
1263470,13.0,SU4,15.0,7.0,3.0,26.0,YW5kc,ZW4,eGlhb,1948250112.0,1.0,0.0,79.0,null,2.0,52.0,0.0,KzA1OjMw,1.0,0.0,A,1.0,-0.2904761904761905,0.0
3197280,340.0,VkU,470.0,97.0,22.0,409.0,YW5kc,ZXM,c2Ftc,0.0,1.0,6.0,691.0,null,7.0,7.0,7.0,LTA0OjMw,140.0,0.0,A,1.0,8.666666666666666,0.0
5115412,599.0,WkE,2816.0,6.0,31.0,794.0,YW5kc,ZW4,c2Ftc,3561709568.0,1.0,44.0,56.0,null,8.0,8.0,10.0,KzAyOjAw,141.0,0.0,A,1.0,0.17619047619047734,0.0
445954,0.0,QlI,8.0,0.0,1.0,0.0,aW9z,cHQ,YXBwb,1037041664.0,1.0,7.0,867.0,null,0.0,0.0,0.0,LTAzOjAw,3.0,0.0,A,1.0,0.42857142857142855,0.0
950386,6.0,Tkc,7.0,0.0,2.0,7.0,aW9z,ZW4,YXBwb,0.0,1.0,0.0,41.0,null,0.0,0.0,0.0,KzAxOjAw,0.0,0.0,A,1.0,-0.2,0.0
2958058,214.0,WkE,1561.0,32.0,20.0,338.0,aW9z,ZW4,YXBwb,1037041664.0,1.0,2.0,638.0,null,4.0,5.0,0.0,KzAyOjAw,115.0,14.0,A,1.0,9.295238095238094,2.0
2388652,77.0,SVI,535.0,23.0,16.0,159.0,YW5kc,ZW4,c2Ftc,1003196416.0,1.0,4.0,952.0,null,4.0,5.0,0.0,ZWdhbF9zdHJp,18.0,8.0,A,1.0,0.004761904761904745,1.1428571428571428
4362932,658.0,SVQ,1358.0,157.0,29.0,883.0,aW9z,aXQ,YXBwb,2105016320.0,1.0,6.0,730.0,null,9.0,9.0,12.0,KzAyOjAw,85.0,2.0,A,1.0,-9.790476190476193,0.2857142857142857
1426410,17.0,SU4,62.0,10.0,6.0,23.0,YW5kc,ZW4,c2Ftc,0.0,1.0,0.0,45.0,null,1.0,50.0,10.0,KzA1OjMw,7.0,0.0,A,1.0,0.43333333333333335,0.0
4590885,612.0,SU4,899.0,220.0,31.0,813.0,YW5kc,ZW4,eGlhb,0.0,1.0,0.0,390.0,null,7.0,7.0,7.0,KzA1OjMw,143.0,1.0,A,1.0,0.02857142857142847,0.14285714285714285
196910,0.0,null,1.0,0.0,1.0,0.0,null,ZW4,null,0.0,1.0,0.0,30.0,null,0.0,0.0,0.0,null,23.0,99.0,A,1.0,3.2857142857142856,14.142857142857142
1813057,35.0,Rkk,268.0,15.0,11.0,47.0,YW5kc,Zmk,c2Ftc,1907507200.0,1.0,0.0,392.0,null,1.0,2.0,0.0,KzAzOjAw,25.0,1.0,A,1.0,2.4047619047619047,0.14285714285714285
4455746,553.0,TVg,1084.0,109.0,30.0,634.0,YW5kc,ZXM,dGNs,1986592768.0,1.0,4.0,2387.0,null,5.0,4.0,38.0,LTA1OjAw,114.0,0.0,A,1.0,-2.147619047619049,0.0
